Date,Open,High,Low,Close,Adj Close,Volume
2022-02-03,509.1000061035156,514.2999877929688,502.8500061035156,504.5,504.5,15249245
2022-02-04,503.79998779296875,507.79998779296875,499.0,500.6000061035156,500.6000061035156,12663199
2022-02-07,502.8999938964844,504.3500061035156,492.5,494.6000061035156,494.6000061035156,13392910
2022-02-08,498.0,498.5,479.1499938964844,492.75,492.75,23378623
2022-02-09,496.5,503.70001220703125,494.70001220703125,501.25,501.25,12430730
2022-02-10,506.70001220703125,510.5,504.20001220703125,507.45001220703125,507.45001220703125,14537945
2022-02-11,503.25,507.0,497.0,498.8500061035156,498.8500061035156,13534899
2022-02-14,487.0,488.5,468.79998779296875,471.45001220703125,471.45001220703125,22157389
2022-02-15,476.1499938964844,505.5,467.29998779296875,504.0,504.0,30623088
2022-02-16,504.0,507.8999938964844,496.6000061035156,498.45001220703125,498.45001220703125,20176993
2022-02-17,505.8999938964844,511.5,498.29998779296875,499.95001220703125,499.95001220703125,27943077
2022-02-18,498.0,502.6499938964844,491.5,493.1499938964844,493.1499938964844,15476803
2022-02-21,490.1499938964844,500.3999938964844,486.1000061035156,494.45001220703125,494.45001220703125,22592161
2022-02-22,480.54998779296875,486.29998779296875,471.45001220703125,478.25,478.25,27957544
2022-02-23,481.75,485.3999938964844,475.29998779296875,477.0,477.0,17703998
2022-02-24,455.95001220703125,461.54998779296875,405.45001220703125,427.95001220703125,427.95001220703125,57265685
2022-02-25,444.8500061035156,465.70001220703125,441.6000061035156,459.75,459.75,48876182
2022-02-28,445.0,457.3500061035156,440.45001220703125,454.04998779296875,454.04998779296875,34475468
2022-03-02,452.95001220703125,454.25,444.54998779296875,447.6000061035156,447.6000061035156,25791134
2022-03-03,458.5,458.5,435.0,437.1000061035156,437.1000061035156,29599672
2022-03-04,431.8500061035156,431.8500061035156,414.75,417.25,417.25,38765185
2022-03-07,401.75,401.75,387.5,394.0,394.0,44836205
2022-03-08,390.5,395.45001220703125,376.3500061035156,391.75,391.75,55543383
2022-03-09,394.95001220703125,409.25,389.5,405.8999938964844,405.8999938964844,48376222
2022-03-10,427.0,434.95001220703125,414.0,419.6000061035156,419.6000061035156,59776817
2022-03-11,413.6000061035156,421.1499938964844,407.3999938964844,418.1499938964844,418.1499938964844,51510243
2022-03-14,418.75,419.0,404.0,411.70001220703125,411.70001220703125,40721277
2022-03-15,409.8500061035156,424.20001220703125,408.0,413.6499938964844,413.6499938964844,47706136
2022-03-16,427.04998779296875,428.54998779296875,420.70001220703125,424.8999938964844,424.8999938964844,27191170
2022-03-17,432.0,435.70001220703125,429.54998779296875,433.79998779296875,433.79998779296875,26704541
2022-03-21,435.5,436.29998779296875,427.1000061035156,427.95001220703125,427.95001220703125,18270995
2022-03-22,428.1000061035156,441.45001220703125,421.20001220703125,440.3500061035156,440.3500061035156,30441493
2022-03-23,443.5,447.0,434.6000061035156,435.79998779296875,435.79998779296875,25466395
2022-03-24,430.0,435.3999938964844,427.54998779296875,433.20001220703125,433.20001220703125,17109723
2022-03-25,437.0,437.0,427.6499938964844,432.1000061035156,432.1000061035156,15104414
2022-03-28,432.0,434.95001220703125,426.5,432.70001220703125,432.70001220703125,16757901
2022-03-29,436.0,439.3500061035156,431.3999938964844,433.70001220703125,433.70001220703125,18710736
2022-03-30,438.45001220703125,442.5,434.25,435.6499938964844,435.6499938964844,18149488
2022-03-31,436.0,438.29998779296875,432.6000061035156,433.75,433.75,14248045
2022-04-01,434.0,442.25,430.8500061035156,441.1499938964844,441.1499938964844,19380324
2022-04-04,444.3999938964844,449.5,441.29998779296875,446.75,446.75,18657201
2022-04-05,450.0,461.8999938964844,448.29998779296875,458.04998779296875,458.04998779296875,28530470
2022-04-06,455.8999938964844,462.70001220703125,452.6000061035156,456.1499938964844,456.1499938964844,24974477
2022-04-07,456.5,459.1000061035156,448.5,449.5,449.5,19950241
2022-04-08,450.0,456.25,449.70001220703125,452.04998779296875,452.04998779296875,16315704
2022-04-11,457.0,458.8999938964844,451.0,452.04998779296875,452.04998779296875,14339854
2022-04-12,450.79998779296875,450.79998779296875,435.0,438.29998779296875,438.29998779296875,22698696
2022-04-13,441.79998779296875,442.8500061035156,430.1000061035156,431.04998779296875,431.04998779296875,16817981
2022-04-18,430.0,436.3500061035156,423.6499938964844,433.79998779296875,433.79998779296875,15298361
2022-04-19,436.75,440.25,417.0,424.95001220703125,424.95001220703125,12669041
2022-04-20,431.0,441.70001220703125,428.25,440.54998779296875,440.54998779296875,19639290
2022-04-21,444.5,449.3500061035156,441.04998779296875,448.04998779296875,448.04998779296875,14124872
2022-04-22,442.04998779296875,447.25,438.0,438.8500061035156,438.8500061035156,14362036
2022-04-25,432.75,436.0,423.1499938964844,425.1499938964844,425.1499938964844,14729009
2022-04-26,433.8999938964844,437.45001220703125,431.6000061035156,434.8999938964844,434.8999938964844,13577513
2022-04-27,429.25,432.95001220703125,425.1000061035156,430.25,430.25,13701069
2022-04-28,434.79998779296875,439.20001220703125,430.79998779296875,436.04998779296875,436.04998779296875,13875650
2022-04-29,440.20001220703125,447.75,436.0,437.6000061035156,437.6000061035156,21991752
2022-05-02,437.95001220703125,442.95001220703125,428.5,432.8500061035156,432.8500061035156,18945234
2022-05-04,437.95001220703125,440.6000061035156,420.70001220703125,423.5,423.5,14934742
2022-05-05,429.0,434.0,423.70001220703125,426.29998779296875,426.29998779296875,12240729
2022-05-06,418.8500061035156,420.20001220703125,407.0,408.54998779296875,408.54998779296875,25142225
2022-05-09,407.1499938964844,407.3999938964844,395.0,403.95001220703125,403.95001220703125,18076956
2022-05-10,400.0,408.5,389.6000061035156,391.75,391.75,16540303
2022-05-11,396.0,397.0,377.54998779296875,388.1499938964844,388.1499938964844,29215175
2022-05-12,382.0,384.6499938964844,366.20001220703125,372.29998779296875,372.29998779296875,33511538
2022-05-13,387.0,419.3500061035156,387.0,404.29998779296875,404.29998779296875,71425747
2022-05-16,411.8999938964844,411.8999938964844,396.25,405.3500061035156,405.3500061035156,24938704
2022-05-17,408.3999938964844,425.6499938964844,405.0,424.1499938964844,424.1499938964844,24651585
2022-05-18,424.0,427.3500061035156,414.04998779296875,415.1499938964844,415.1499938964844,20490516
2022-05-19,400.0,406.79998779296875,396.20001220703125,398.6499938964844,398.6499938964844,17706724
2022-05-20,410.0,421.3999938964844,410.0,418.0,418.0,23504236
2022-05-23,421.6499938964844,431.1499938964844,419.54998779296875,421.45001220703125,421.45001220703125,16345308
2022-05-24,423.8999938964844,427.5,416.0,425.75,425.75,14525617
2022-05-25,428.45001220703125,429.0,413.45001220703125,417.0,417.0,13540006
2022-05-26,422.0,422.6499938964844,405.0,420.6499938964844,420.6499938964844,17712299
2022-05-27,426.04998779296875,433.25,425.20001220703125,429.6000061035156,429.6000061035156,16867431
2022-05-30,437.0,445.20001220703125,436.0,442.3999938964844,442.3999938964844,18500266
2022-05-31,443.95001220703125,449.5,440.3999938964844,443.54998779296875,443.54998779296875,22308219
2022-06-01,445.1000061035156,446.0,439.6000061035156,444.6000061035156,444.6000061035156,11930669
2022-06-02,445.0,445.6000061035156,435.6499938964844,439.1499938964844,439.1499938964844,12742438
2022-06-03,444.8999938964844,445.04998779296875,430.5,431.8999938964844,431.8999938964844,12780122
2022-06-06,427.8999938964844,433.95001220703125,424.6000061035156,432.3500061035156,432.3500061035156,11896105
2022-06-07,432.5,438.20001220703125,429.1000061035156,435.8500061035156,435.8500061035156,11153869
2022-06-08,438.70001220703125,440.3999938964844,432.0,435.6499938964844,435.6499938964844,12844475
2022-06-09,431.8999938964844,435.6499938964844,426.1000061035156,428.5,428.5,13043367
2022-06-10,423.0,428.8500061035156,422.0,428.04998779296875,428.04998779296875,11914234
2022-06-13,414.8999938964844,418.1499938964844,405.6000061035156,406.70001220703125,406.70001220703125,17442641
2022-06-14,403.0,411.8500061035156,397.70001220703125,405.1499938964844,405.1499938964844,19626627
2022-06-15,410.0,416.3999938964844,407.45001220703125,414.1000061035156,414.1000061035156,15192826
2022-06-16,420.0,420.8999938964844,390.1000061035156,392.95001220703125,392.95001220703125,22261032
2022-06-17,387.95001220703125,394.45001220703125,382.6499938964844,388.95001220703125,388.95001220703125,24824899
2022-06-20,390.54998779296875,392.95001220703125,376.6499938964844,382.70001220703125,382.70001220703125,17049013
2022-06-21,389.0,399.0,387.0,397.6000061035156,397.6000061035156,14743366
2022-06-22,396.3999938964844,397.0,390.5,393.1000061035156,393.1000061035156,12426604
2022-06-23,396.29998779296875,409.8999938964844,394.54998779296875,407.20001220703125,407.20001220703125,26514004
2022-06-24,410.0,412.8500061035156,406.1499938964844,409.29998779296875,409.29998779296875,14806456
2022-06-27,417.54998779296875,419.45001220703125,412.3500061035156,414.5,414.5,12018949
2022-06-28,411.29998779296875,418.20001220703125,409.1499938964844,417.1000061035156,417.1000061035156,13238339
2022-06-29,412.04998779296875,419.8999938964844,411.54998779296875,416.95001220703125,416.95001220703125,13104313
2022-06-30,418.29998779296875,424.0,410.0,411.79998779296875,411.79998779296875,20121916
2022-07-01,410.6499938964844,414.6000061035156,402.29998779296875,412.70001220703125,412.70001220703125,14725989
2022-07-04,411.54998779296875,414.8999938964844,405.0,408.45001220703125,408.45001220703125,11525133
2022-07-05,415.0,418.79998779296875,410.20001220703125,412.0,412.0,16771012
2022-07-06,414.0,417.29998779296875,410.6499938964844,416.3500061035156,416.3500061035156,12196920
2022-07-07,419.8999938964844,432.95001220703125,419.29998779296875,430.8500061035156,430.8500061035156,17616800
2022-07-08,436.25,443.8500061035156,429.29998779296875,441.54998779296875,441.54998779296875,23730027
2022-07-11,438.04998779296875,441.20001220703125,433.45001220703125,437.04998779296875,437.04998779296875,12619654
2022-07-12,433.0,435.0,428.1499938964844,430.54998779296875,430.54998779296875,9518822
2022-07-13,432.70001220703125,435.8500061035156,425.6499938964844,427.1000061035156,427.1000061035156,10181698
2022-07-14,428.0,431.25,423.29998779296875,428.04998779296875,428.04998779296875,10744547
2022-07-15,430.6499938964844,441.75,429.70001220703125,440.20001220703125,440.20001220703125,15774084
2022-07-18,443.95001220703125,453.79998779296875,443.20001220703125,450.8999938964844,450.8999938964844,21185764
2022-07-19,446.75,451.8500061035156,444.45001220703125,449.04998779296875,449.04998779296875,11553440
2022-07-20,454.3500061035156,460.75,451.75,453.45001220703125,453.45001220703125,17154184
2022-07-21,452.95001220703125,455.5,450.1000061035156,454.8500061035156,454.8500061035156,10931800
2022-07-22,456.6000061035156,459.95001220703125,452.29998779296875,454.8999938964844,454.8999938964844,10340910
2022-07-25,456.0,457.6000061035156,446.29998779296875,449.54998779296875,449.54998779296875,12505062
2022-07-26,448.70001220703125,448.70001220703125,439.75,441.1499938964844,441.1499938964844,11563528
2022-07-27,441.1499938964844,445.0,436.1000061035156,444.04998779296875,444.04998779296875,10081023
2022-07-28,440.25,449.25,427.3999938964844,442.25,442.25,36380444
2022-07-29,445.1499938964844,452.70001220703125,445.1499938964844,449.6000061035156,449.6000061035156,16004096
2022-08-01,451.95001220703125,481.0,451.04998779296875,479.20001220703125,479.20001220703125,43084536
2022-08-02,478.8999938964844,479.8999938964844,469.25,476.25,476.25,19065689
2022-08-03,475.0,476.25,459.6000061035156,467.79998779296875,467.79998779296875,19125906
2022-08-04,473.1499938964844,473.95001220703125,456.45001220703125,468.8999938964844,468.8999938964844,18540405
2022-08-05,468.8999938964844,472.8999938964844,464.0,465.25,465.25,11917799
2022-08-08,466.0,471.8999938964844,464.45001220703125,468.25,468.25,10561754
2022-08-10,470.0,477.20001220703125,463.3500061035156,475.54998779296875,475.54998779296875,13360759
2022-08-11,482.54998779296875,485.0,475.6000061035156,476.6499938964844,476.6499938964844,12777503
2022-08-12,475.75,481.45001220703125,470.0,477.54998779296875,477.54998779296875,13482890
2022-08-16,479.6000061035156,491.3999938964844,478.20001220703125,489.8500061035156,489.8500061035156,16796376
2022-08-17,490.8999938964844,494.3999938964844,484.20001220703125,485.3999938964844,485.3999938964844,15948755
2022-08-18,484.0,486.79998779296875,479.25,484.79998779296875,484.79998779296875,12070974
2022-08-19,486.75,488.1000061035156,468.1000061035156,471.0,471.0,16636593
2022-08-22,468.5,468.95001220703125,452.54998779296875,454.6000061035156,454.6000061035156,15050653
2022-08-23,449.0,462.1000061035156,447.6000061035156,460.45001220703125,460.45001220703125,17779238
2022-08-24,459.0,464.8999938964844,457.70001220703125,463.20001220703125,463.20001220703125,12214113
2022-08-25,466.0,468.79998779296875,457.3999938964844,459.20001220703125,459.20001220703125,11255809
2022-08-26,465.0,470.45001220703125,463.95001220703125,465.04998779296875,465.04998779296875,11252560
2022-08-29,451.0,456.8999938964844,450.1499938964844,453.3500061035156,453.3500061035156,11647725
2022-08-30,458.6499938964844,472.3999938964844,457.1000061035156,471.1000061035156,471.1000061035156,14421066
2022-09-01,462.5,474.3999938964844,462.1499938964844,466.8999938964844,466.8999938964844,13385159
2022-09-02,470.8500061035156,471.79998779296875,460.1499938964844,461.75,461.75,10806707
2022-09-05,459.75,463.95001220703125,457.0,459.0,459.0,9378108
2022-09-06,462.70001220703125,463.70001220703125,456.6000061035156,457.75,457.75,9805875
2022-09-07,453.20001220703125,456.5,443.6499938964844,445.8500061035156,445.8500061035156,20764508
2022-09-08,452.45001220703125,452.54998779296875,440.0,442.20001220703125,442.20001220703125,19336014
2022-09-09,447.5,449.6499938964844,440.6000061035156,445.8999938964844,445.8999938964844,14294289
2022-09-12,447.70001220703125,453.0,447.0,451.0,451.0,8962633
2022-09-13,454.29998779296875,458.95001220703125,453.54998779296875,456.79998779296875,456.79998779296875,10661280
2022-09-14,447.6000061035156,454.70001220703125,447.0,450.20001220703125,450.20001220703125,10360461
2022-09-15,452.3999938964844,455.8500061035156,446.04998779296875,447.25,447.25,10356713
2022-09-16,446.0,446.3999938964844,429.1000061035156,432.5,432.5,20992324
2022-09-19,431.5,431.6000061035156,424.04998779296875,425.45001220703125,425.45001220703125,15236142
2022-09-20,430.6000061035156,443.3500061035156,430.6000061035156,434.25,434.25,17557661
2022-09-21,433.95001220703125,436.0,425.5,427.6499938964844,427.6499938964844,10831068
